xPos,yPos
-4.92689633834365,0.851875854344925
-2.20191063564425,-3.34031365951103
0.463839484724408,0.889789920279236
-1.31138702957022,-3.78445556139429
3.42718731900735,-5.38004734596912
4.03835004118256,-0.417539902445898
0.679175099907243,-4.12104415030467
-4.31130424160074,-4.42945287583302
-5.01803055757701,0.52034892972512
-0.103918379512129,1.44311731962283
-2.61247962523233,-2.88205556437507
-2.24232617767712,2.10422425381233
-3.36065016450985,-2.76910637938654
0.934619319831102,-0.209680651437119
5.28820899531599,2.24923312043684
2.33970252277037,-1.78887405760544
-2.50523193276997,-3.02443470828918
0.723767388628049,0.793098969677674
5.33061233086265,-1.15034634167212
0.765178384266133,-3.18917269015405
3.33977414963092,1.09702103446523
-1.09511543551903,-1.2120381608627
3.43393949447407,0.906371960219893
-0.567653727162233,3.90424648870743
-5.47922730903711,4.84043287497291
-4.71790593246435,-0.101266201415024
-1.19441893578469,3.44627370452393
0.436074424262515,-1.28040498170406
-3.4336882708103,1.88581305940156
0.240372705777551,5.27716617288212
-2.3591270190448,1.00603035431483
-0.837703292147788,-3.75687525499918
-1.88856987508318,1.13144546124578
1.11520027353883,-2.86572414914697
-0.959805708737127,1.6833801773682
-3.76968211465815,-2.45238995447525
0.989730904269583,-0.920075458276376
-3.75927965142816,-2.48433206825807
-2.82265704796251,2.42715834694964
0.412852802062937,-1.38485896811968
-3.48183207768252,-4.52037004089268
-0.935045744247251,-0.217594265671837
3.53422672606521,-2.459380068577
3.06524332360516,2.51857679827279
0.195077987243317,-1.57558379236687
3.98653585262565,-4.83516156487521
0.584017294826073,-1.17143839522531
4.68052612196848,1.69537436970099
1.10638427971386,-1.80112532162529
5.04937643759038,1.27341738305849
3.91982399846907,-3.5973229392411
0.690990987242528,0.220351403289141
5.49323409821616,-1.17193488304218
3.8728141433735,3.55820667614479
0.0567556203234441,0.327464137864001
4.33492904239138,-2.26043697514467
0.434610234694609,-5.38893712670721
5.2950471440094,-4.21584162736778
3.42117651367152,0.419739119502789
2.40751211787821,5.31590950999177
1.11998864608439,0.484524272859461
-0.465008852648249,-4.25760425017861
4.20566761256002,-2.47300867768897
-0.579238929454779,-3.92375654833501
-5.45534223032472,-2.81758450057515
-5.43456672502886,2.18237233707652
-1.97837396999251,-1.43076087940391
1.87179391644044,1.75925593031363
-2.78146559445089,-0.0702729501087127
-2.63179566823558,4.92748643917632
2.22625375083541,3.74454272036969
-2.76694087935879,3.48376046445527
2.21644021464623,3.89108450243157
5.05245164943342,-0.226808058303396
1.20668369811955,2.96851177931022
-1.78869375116935,-1.0349509639024
0.642122664664454,-5.40429090862093
1.64547655864173,-0.505997229854757
4.83098922582782,-4.35989253813662
2.91667503888575,0.259133462404223
1.67204933313625,5.10174710098696
0.595304709029663,0.219061260749281
4.92947527280749,2.71204451863166
0.640290408628591,0.142434976133292
1.39824000156175,5.08465233421989
-2.90021751494135,2.53058440661538
1.30371449663006,5.23741939273573
2.15492195039898,0.310407532525909
-2.82546865985887,0.752798049213837
1.59313049858547,3.09287955997259
-1.82469083835135,-0.556572084970715
2.99980815403797,-1.86966365543884
0.493502630231342,2.45681674106551
0.107759629308216,-2.52828128577798
-3.14930027791881,1.26533977604861
0.646033602005053,4.52040363715827
1.76268209648438,-0.353311182132771
-2.91658823744879,-2.11525021114967
-2.66756199415295,2.87854453134325
1.91731966046149,0.883836479226357
