xPos,yPos
-4.98093257177512,-0.436246163799369
0.0152066432950173,-0.23979529554389
-2.94735805718302,3.78800936648746
1.92036739581005,2.64553445898033
-2.07334897113074,-0.362825489634406
2.86163064071176,-1.16655195473233
-1.92820738993422,0.267830016772275
2.06852383079351,-2.73652341604155
-2.93021593024766,-2.84877670724542
2.06756879293322,-2.99759828074836
3.6067442208216,1.75960036994772
2.00487177844521,-2.9768544940149
-0.572327641067034,1.30777421242697
-3.01001683808637,-3.05773507959557
1.91750650326197,-3.90597662565849
5.45498589711357,-0.372389278772141
0.818125778732745,1.49831332788915
2.55086914032365,-3.19184663130868
-0.994012258252436,0.334315002823997
0.657809133576406,-4.38495253456956
4.19583972860259,-0.851917082064353
-0.803868132330461,-0.797867981014931
-1.20748377327741,4.18581483537527
-4.81856874662855,0.727482099035749
-5.04722455246125,-4.26728681678598
-0.716016384276791,-1.76916035804691
4.09610658438513,-3.12690574451536
-0.799070813676752,-2.10845680543982
-2.81301493266285,2.46800788748651
-1.24160968972109,-2.27864204298605
3.1421810155867,0.126015739746653
5.21211845816584,4.67742859553209
3.56335204754571,-0.0429071259193856
0.255539980386724,-3.79235766277907
3.3749150936575,0.115262956307044
-1.35296355114793,-1.51174765213802
-5.32012261191656,1.53154809204482
-3.07727442110597,-2.93719132673736
-0.824784381460246,1.52669583820048
4.04224521318677,0.381260146059668
0.181838282159554,-2.79635819585571
0.292676933705251,2.20241313251325
4.69302766953464,4.57663161481132
3.65785849347272,-0.315037300490623
0.524874796200694,3.58168095371095
-4.19965704727633,1.94497729697539
0.478684807005799,0.180574425046181
-2.72252380069958,-3.66029311366861
0.930202450426054,-0.24597166800218
-0.0583210859603354,4.65533644494177
-4.787427802108,3.03189883687454
-2.53442490399097,-1.4317295012688
2.37566778351861,-2.37565206168619
0.0552366889098348,2.05329810005335
4.73006567532014,0.279608739478069
4.27985864478731,-4.70008137434014
-0.283410177644839,-2.65641367771755
-1.78998038241629,2.11121112065899
0.980245931855765,-2.05122160164592
-3.04424379931607,-5.01828789744931
1.18780648425156,-2.35562937684342
1.84854079672103,2.60052136423836
1.15812052883303,-2.35158120474074
3.43233790658751,2.10127577912024
1.73419329242838,-2.60152177865347
0.33929263795338,2.19996259226197
-3.52101861672946,-0.977771980821342
1.39457547240924,-1.89261336096586
-2.54868089285761,-4.96681719899978
1.24806101862256,-1.71339579106476
-2.90794922232544,1.06645652104379
2.08318335564622,1.36410663293679
3.20644386670759,-3.50808854216552
0.986629667897242,0.972137447978282
-2.57089275973917,4.48554522062067
-3.63350119248796,-0.400236530404557
-0.817486596267821,-4.53182966064804
2.58201733403267,-0.865309099152235
3.98074780499882,3.93506099799557
3.77819371698872,-1.060834501455
1.7573113126568,3.51257060938547
2.88540586691855,-1.35850757482026
3.72567464480947,3.57038158815568
1.65241235482882,-0.979517693910264
-2.14889371845086,-4.22760515228435
2.80767854703051,-4.88516988450538
-1.29469600934416,-2.02675721324713
-5.36401850596932,0.878516339873193
-2.03955849070936,4.6132138653681
-3.01510855205421,-0.290692952446658
-2.68656598765086,4.69850134958
-2.34075095454471,-0.289525511101266
-5.0142486067058,-4.51473678438561
-0.958114346006005,-1.59107899675428
4.00968960261327,-2.15758047784918
3.69828946787214,2.83271309628884
-0.775682832265221,0.600321585463833
-5.05949704346661,3.17887463008189
-3.21376517543222,-1.46798171279362
1.07119996847916,-4.04462171781266
